"","species","x","y"
"584","Mephitis mephitis",-73.938143,42.803565
"585","Mephitis mephitis",-90.488912,44.198389
"586","Mephitis mephitis",-116.661115,33.077871
"587","Mephitis mephitis",-117.396746,33.891484
"588","Mephitis mephitis",-83.30769,35.32251
"589","Mephitis mephitis",-76.388386,40.154964
"590","Mephitis mephitis",-97.330188,35.076263
"591","Mephitis mephitis",-106.797273,39.166919
"592","Mephitis mephitis",-116.7632,33.051072
"593","Mephitis mephitis",-122.071428,37.239678
"594","Mephitis mephitis",-117.921091,48.887181
"595","Mephitis mephitis",-122.504417,37.771358
"596","Mephitis mephitis",-89.813837,34.423187
"597","Mephitis mephitis",-116.737518,33.184506
"598","Mephitis mephitis",-70.65625,41.380603
"599","Mephitis mephitis",-83.934167,35.80085
"600","Mephitis mephitis",-77.4105,38.926333
"601","Mephitis mephitis",-98.222245,29.626197
"602","Mephitis mephitis",-72.045883,41.678341
"603","Mephitis mephitis",-81.327033,41.660422
"604","Mephitis mephitis",-70.8289,43.285287
"605","Mephitis mephitis",-116.795516,33.026877
"606","Mephitis mephitis",-81.468701,41.250454
"607","Mephitis mephitis",-116.677007,33.008769
"608","Mephitis mephitis",-88.912336,43.13449
"609","Mephitis mephitis",-118.32808,34.160861
"610","Mephitis mephitis",-118.416042,33.969406
"611","Mephitis mephitis",-122.306944,37.356201
"612","Mephitis mephitis",-117.228717,32.732744
"613","Mephitis mephitis",-117.8564,33.914372
"614","Mephitis mephitis",-75.206304,40.059919
"615","Mephitis mephitis",-123.24,44.638056
"616","Mephitis mephitis",-121.708549,37.002959
"617","Mephitis mephitis",-117.885963,33.816347
"618","Mephitis mephitis",-121.888508,37.685553
"619","Mephitis mephitis",-72.373187,41.821781
"620","Mephitis mephitis",-97.326442,27.714889
"621","Mephitis mephitis",-116.682179,33.053925
"622","Mephitis mephitis",-97.725312,30.705828
"623","Mephitis mephitis",-124.28563,40.324775
"624","Mephitis mephitis",-81.111405,37.639645
"625","Mephitis mephitis",-84.525033,39.2207
"626","Mephitis mephitis",-84.457847,39.585808
"627","Mephitis mephitis",-75.373551,40.102717
"628","Mephitis mephitis",-124.12487,40.795148
"629","Mephitis mephitis",-84.469872,42.755281
"630","Mephitis mephitis",-110.154356,34.907671
"631","Mephitis mephitis",-80.516997,35.234169
"632","Mephitis mephitis",-117.909765,34.143673
"633","Mephitis mephitis",-117.796937,33.752005
"634","Mephitis mephitis",-120.844667,47.287303
"635","Mephitis mephitis",-72.5356,43.124522
"636","Mephitis mephitis",-72.9268,41.669769
"637","Mephitis mephitis",-82.868209,40.134982
"638","Mephitis mephitis",-116.687273,33.002668
"639","Mephitis mephitis",-70.192748,41.735705
"640","Mephitis mephitis",-98.432497,29.949342
"641","Mephitis mephitis",-121.882539,36.595969
"642","Mephitis mephitis",-116.673227,33.021625
"643","Mephitis mephitis",-97.977655,29.852686
"644","Mephitis mephitis",-117.388939,33.980267
"645","Mephitis mephitis",-97.624624,35.53468
"646","Mephitis mephitis",-81.814298,38.472312
"647","Mephitis mephitis",-80.286392,39.542713
"648","Mephitis mephitis",-118.197577,34.099315
"649","Mephitis mephitis",-116.678761,33.098553
"650","Mephitis mephitis",-81.339371,41.151787
"651","Mephitis mephitis",-76.582213,40.975155
"652","Mephitis mephitis",-117.755036,34.070721
"653","Mephitis mephitis",-121.9456,37.751517
"654","Mephitis mephitis",-81.43,41.144286
"655","Mephitis mephitis",-73.224833,40.851844
"656","Mephitis mephitis",-118.160743,33.84106
"657","Mephitis mephitis",-121.584541,44.461262
"658","Mephitis mephitis",-82.237205,36.258003
"659","Mephitis mephitis",-112.498353,42.817839
"660","Mephitis mephitis",-95.488923,36.610688
"661","Mephitis mephitis",-68.668587,44.797772
"662","Mephitis mephitis",-81.339195,41.141398
"663","Mephitis mephitis",-81.28965,41.372895
"664","Mephitis mephitis",-84.266861,39.345386
"665","Mephitis mephitis",-71.442329,42.26528
"666","Mephitis mephitis",-122.255807,38.000713
"667","Mephitis mephitis",-99.210428,30.023225
"668","Mephitis mephitis",-90.489172,44.197347
"669","Mephitis mephitis",-116.60277,33.07005
"670","Mephitis mephitis",-97.710326,30.713425
"671","Mephitis mephitis",-84.760379,39.5241
"672","Mephitis mephitis",-79.475013,35.774475
"673","Mephitis mephitis",-76.42053,42.381805
"674","Mephitis mephitis",-118.206949,34.19586
"675","Mephitis mephitis",-120.157105,47.932587
"676","Mephitis mephitis",-122.672161,38.342691
"677","Mephitis mephitis",-116.740394,33.108846
"678","Mephitis mephitis",-96.51317,30.681704
"679","Mephitis mephitis",-83.0495,40.129312
"680","Mephitis mephitis",-97.256342,32.767867
"681","Mephitis mephitis",-76.033602,44.305917
"682","Mephitis mephitis",-89.798441,44.376848
"683","Mephitis mephitis",-116.603085,33.096144
"684","Mephitis mephitis",-88.219975,42.039475
"685","Mephitis mephitis",-73.239006,42.917286
"686","Mephitis mephitis",-75.217653,40.693418
"687","Mephitis mephitis",-88.912305,43.134502
"688","Mephitis mephitis",-122.447533,37.569778
"689","Mephitis mephitis",-74.769041,39.04288
"690","Mephitis mephitis",-82.569475,41.400271
"691","Mephitis mephitis",-120.012283,34.530628
"692","Mephitis mephitis",-120.482573,46.605896
"693","Mephitis mephitis",-122.994784,37.998152
"694","Mephitis mephitis",-71.343116,42.279087
"695","Mephitis mephitis",-82.569283,41.400218
"696","Mephitis mephitis",-96.87816,33.124994
"697","Mephitis mephitis",-76.568395,42.272949
"698","Mephitis mephitis",-121.931532,36.622027
"699","Mephitis mephitis",-122.496462,37.49843
"700","Mephitis mephitis",-103.903658,42.605596
"701","Mephitis mephitis",-88.13195,41.888322
"702","Mephitis mephitis",-89.295607,44.627837
"703","Mephitis mephitis",-81.340068,41.150198
"704","Mephitis mephitis",-117.363609,33.9444
"705","Mephitis mephitis",-79.381739,39.564987
"706","Mephitis mephitis",-97.430938,35.2146
"707","Mephitis mephitis",-116.701245,33.094167
"708","Mephitis mephitis",-74.302405,40.53788
"709","Mephitis mephitis",-109.997592,31.994248
"710","Mephitis mephitis",-109.852369,31.808413
"711","Mephitis mephitis",-118.418721,33.966935
"712","Mephitis mephitis",-117.138061,32.760896
"713","Mephitis mephitis",-81.569488,41.582037
"714","Mephitis mephitis",-72.924238,41.321913
"715","Mephitis mephitis",-84.936074,45.599671
"716","Mephitis mephitis",-78.339491,42.031132
"717","Mephitis mephitis",-86.244616,34.707477
"718","Mephitis mephitis",-118.331493,34.17916
"719","Mephitis mephitis",-85.824628,42.870721
"720","Mephitis mephitis",-73.387833,43.85395
"721","Mephitis mephitis",-87.378392,46.512721
"722","Mephitis mephitis",-116.638994,33.071355
"723","Mephitis mephitis",-84.310412,37.886658
"724","Mephitis mephitis",-110.442637,32.938622
"725","Mephitis mephitis",-84.31041,37.886662
"726","Mephitis mephitis",-121.800286,36.264731
"727","Mephitis mephitis",-88.53083,42.58403
"728","Mephitis mephitis",-118.668416,43.012242
"729","Mephitis mephitis",-98.77127,38.856612
"730","Mephitis mephitis",-118.99179,34.7964
"731","Mephitis mephitis",-117.153867,32.736844
"732","Mephitis mephitis",-117.912839,34.137626
"733","Mephitis mephitis",-93.662298,41.491752
"734","Mephitis mephitis",-119.676995,34.426738
"735","Mephitis mephitis",-102.136169,39.630633
"736","Mephitis mephitis",-121.807533,37.27265
"737","Mephitis mephitis",-82.703583,38.332397
"738","Mephitis mephitis",-75.088253,41.011228
"739","Mephitis mephitis",-121.800412,36.264708
"740","Mephitis mephitis",-109.925841,31.858731
"741","Mephitis mephitis",-73.287864,42.891488
"742","Mephitis mephitis",-73.855796,40.699073
"743","Mephitis mephitis",-98.068092,30.281453
"744","Mephitis mephitis",-112.432147,34.571964
"745","Mephitis mephitis",-116.602254,33.124661
"746","Mephitis mephitis",-83.006261,40.041341
"747","Mephitis mephitis",-94.642258,33.733558
"748","Mephitis mephitis",-81.468754,41.250504
"749","Mephitis mephitis",-81.468707,41.250399
"750","Mephitis mephitis",-116.713224,33.155421
"751","Mephitis mephitis",-121.888092,37.50797
"752","Mephitis mephitis",-122.802502,45.860031
"753","Mephitis mephitis",-89.823687,38.466989
"754","Mephitis mephitis",-109.933807,31.82135
"755","Mephitis mephitis",-92.150013,29.976665
"756","Mephitis mephitis",-117.037811,32.702238
"757","Mephitis mephitis",-97.772422,30.952452
"758","Mephitis mephitis",-86.345915,32.382762
"759","Mephitis mephitis",-81.336501,41.143892
"760","Mephitis mephitis",-78.683313,41.182809
"761","Mephitis mephitis",-79.455949,40.241568
"762","Mephitis mephitis",-103.753171,41.719349
"763","Mephitis mephitis",-109.957632,31.884825
"764","Mephitis mephitis",-97.458266,35.228738
"765","Mephitis mephitis",-116.581714,33.015331
"766","Mephitis mephitis",-88.531517,42.58289
"767","Mephitis mephitis",-84.501771,42.705317
"768","Mephitis mephitis",-98.561056,29.453818
"769","Mephitis mephitis",-82.236388,39.222928
"770","Mephitis mephitis",-121.804267,37.179727
"771","Mephitis mephitis",-121.268294,38.636699
"772","Mephitis mephitis",-94.018,36.302637
"773","Mephitis mephitis",-116.742226,33.069933
"774","Mephitis mephitis",-85.526424,35.092062
"775","Mephitis mephitis",-121.154708,36.484472
"776","Mephitis mephitis",-80.694098,35.279859
"777","Mephitis mephitis",-82.873134,41.528472
"778","Mephitis mephitis",-120.08044,34.625462
"779","Mephitis mephitis",-122.801583,45.860687
"780","Mephitis mephitis",-82.569363,41.400189
"781","Mephitis mephitis",-95.981942,31.846947
"782","Mephitis mephitis",-109.855232,31.975706
"783","Mephitis mephitis",-80.953208,41.861538
"784","Mephitis mephitis",-97.699979,30.897939
"785","Mephitis mephitis",-73.858025,40.908183
"786","Mephitis mephitis",-84.046239,35.931754
"787","Mephitis mephitis",-119.205195,34.338999
"788","Mephitis mephitis",-122.684556,38.292691
"789","Mephitis mephitis",-122.530363,45.553128
"790","Mephitis mephitis",-122.496369,37.498602
"791","Mephitis mephitis",-111.15332,40.579585
"792","Mephitis mephitis",-86.360664,34.692853
"793","Mephitis mephitis",-117.886006,33.816325
"794","Mephitis mephitis",-74.000927,40.653724
"795","Mephitis mephitis",-116.799017,33.020802
"796","Mephitis mephitis",-122.251903,37.868216
"797","Mephitis mephitis",-122.822747,45.467712
"798","Mephitis mephitis",-111.906648,40.520412
"799","Mephitis mephitis",-117.885951,33.816348
"800","Mephitis mephitis",-78.721928,43.165879
"801","Mephitis mephitis",-76.199622,40.824158
"802","Mephitis mephitis",-97.442703,35.199333
"803","Mephitis mephitis",-81.3393,41.1506
"804","Mephitis mephitis",-98.298835,29.387057
"805","Mephitis mephitis",-73.177286,43.346555
"806","Mephitis mephitis",-82.231456,34.839174
"807","Mephitis mephitis",-98.874,29.841897
"808","Mephitis mephitis",-122.612618,38.225841
"809","Mephitis mephitis",-122.535254,37.934092
"810","Mephitis mephitis",-117.326364,33.947057
"811","Mephitis mephitis",-73.087749,41.598808
"812","Mephitis mephitis",-123.701923,38.928654
"813","Mephitis mephitis",-97.705117,30.238462
"814","Mephitis mephitis",-77.734287,39.510162
"815","Mephitis mephitis",-118.621204,34.474102
"816","Mephitis mephitis",-119.118401,35.365859
"817","Mephitis mephitis",-81.290156,41.489805
"818","Mephitis mephitis",-84.490865,42.720644
"819","Mephitis mephitis",-117.50715,33.898497
"820","Mephitis mephitis",-122.192418,37.329425
"821","Mephitis mephitis",-71.524877,42.348845
"822","Mephitis mephitis",-121.793397,36.660525
"823","Mephitis mephitis",-97.750182,30.680884
"824","Mephitis mephitis",-118.228207,35.650211
"825","Mephitis mephitis",-118.193925,34.098981
"826","Mephitis mephitis",-73.685885,43.038605
"827","Mephitis mephitis",-98.297885,29.390889
"828","Mephitis mephitis",-118.640246,37.509533
"829","Mephitis mephitis",-73.223495,42.678763
"830","Mephitis mephitis",-80.51281,37.213383
"831","Mephitis mephitis",-121.656197,42.063595
"832","Mephitis mephitis",-94.200539,45.462647
"833","Mephitis mephitis",-77.086061,42.322606
"834","Mephitis mephitis",-122.5638,38.253642
"835","Mephitis mephitis",-82.294611,39.425164
"836","Mephitis mephitis",-121.321933,38.761374
"837","Mephitis mephitis",-117.325195,33.978183
"838","Mephitis mephitis",-117.507315,33.89856
"839","Mephitis mephitis",-97.747214,30.469649
"840","Mephitis mephitis",-121.931305,36.979095
"841","Mephitis mephitis",-122.117521,45.616028
"842","Mephitis mephitis",-118.374814,34.021262
"843","Mephitis mephitis",-84.251412,37.664322
"844","Mephitis mephitis",-111.458941,33.860549
"845","Mephitis mephitis",-117.188462,32.685612
"846","Mephitis mephitis",-93.766899,38.351812
"847","Mephitis mephitis",-95.652398,29.635532
"848","Mephitis mephitis",-121.94513,37.025283
"849","Mephitis mephitis",-70.724076,41.397629
"850","Mephitis mephitis",-72.570245,44.262597
"851","Mephitis mephitis",-117.50716,33.898522
"852","Mephitis mephitis",-82.033052,39.345268
"853","Mephitis mephitis",-124.358222,40.287605
"854","Mephitis mephitis",-79.43716,36.095961
"855","Mephitis mephitis",-73.855387,40.700692
"856","Mephitis mephitis",-118.224802,34.127107
"857","Mephitis mephitis",-117.752036,33.802567
"858","Mephitis mephitis",-121.668537,37.005885
"859","Mephitis mephitis",-84.476958,42.727058
"860","Mephitis mephitis",-85.579333,38.040969
"861","Mephitis mephitis",-70.787733,41.568405
"862","Mephitis mephitis",-81.497804,41.006468
"863","Mephitis mephitis",-85.576852,43.142562
"864","Mephitis mephitis",-122.645814,38.377694
"865","Mephitis mephitis",-78.423108,38.9116
"866","Mephitis mephitis",-95.108623,29.671526
"867","Mephitis mephitis",-122.606706,38.431831
"868","Mephitis mephitis",-119.047751,35.379998
"869","Mephitis mephitis",-99.709658,29.680862
"870","Mephitis mephitis",-84.692658,39.301593
"871","Mephitis mephitis",-118.3366,34.178753
"872","Mephitis mephitis",-117.959422,33.880078
"873","Mephitis mephitis",-122.496467,37.498455
"874","Mephitis mephitis",-83.768239,41.05699
"875","Mephitis mephitis",-102.135758,39.630697
"876","Mephitis mephitis",-71.570993,42.38584
"877","Mephitis mephitis",-118.295434,34.158657
"878","Mephitis mephitis",-118.644668,37.512075
"879","Mephitis mephitis",-74.04833,40.800758
"880","Mephitis mephitis",-100.50438,31.383417
"881","Mephitis mephitis",-69.965787,43.899725
"882","Mephitis mephitis",-121.628985,36.809244
"883","Mephitis mephitis",-117.20195,33.911262
"884","Mephitis mephitis",-86.259017,35.825838
"885","Mephitis mephitis",-122.04438,37.292355
"886","Mephitis mephitis",-78.719311,43.093304
"887","Mephitis mephitis",-71.38727,41.836037
"888","Mephitis mephitis",-96.627183,30.492502
"889","Mephitis mephitis",-96.279403,29.675298
"890","Mephitis mephitis",-93.732829,32.613883
"891","Mephitis mephitis",-119.978659,37.838471
"892","Mephitis mephitis",-83.752139,42.294817
"893","Mephitis mephitis",-122.855658,38.045508
"894","Mephitis mephitis",-105.402169,40.303272
"895","Mephitis mephitis",-83.108925,42.471714
"896","Mephitis mephitis",-98.365504,26.179721
"897","Mephitis mephitis",-78.127616,39.258027
"898","Mephitis mephitis",-97.727923,30.719701
"899","Mephitis mephitis",-73.946308,40.847364
"900","Mephitis mephitis",-88.020326,41.881571
"901","Mephitis mephitis",-80.42875,37.22523
"902","Mephitis mephitis",-79.575105,38.516282
"903","Mephitis mephitis",-97.793114,30.188562
"904","Mephitis mephitis",-85.9617,34.9076
"905","Mephitis mephitis",-123.466481,43.263768
"906","Mephitis mephitis",-83.067935,39.961681
"907","Mephitis mephitis",-116.520365,32.702251
"908","Mephitis mephitis",-85.113102,35.194209
"909","Mephitis mephitis",-83.661757,41.634718
"910","Mephitis mephitis",-121.331332,38.676286
"911","Mephitis mephitis",-121.576725,36.335332
"912","Mephitis mephitis",-118.302995,34.045339
"913","Mephitis mephitis",-122.256544,38.082269
"914","Mephitis mephitis",-123.28415,45.40305
"915","Mephitis mephitis",-118.379358,33.840275
"916","Mephitis mephitis",-72.61435,42.208888
"917","Mephitis mephitis",-119.868378,39.39362
"918","Mephitis mephitis",-86.846891,35.448939
"919","Mephitis mephitis",-71.531687,41.48912
"920","Mephitis mephitis",-111.05658,43.676587
"921","Mephitis mephitis",-117.229304,32.748009
"922","Mephitis mephitis",-72.26725,41.814172
"923","Mephitis mephitis",-122.820281,45.462464
"924","Mephitis mephitis",-114.807205,47.077161
"925","Mephitis mephitis",-78.180839,42.943755
"926","Mephitis mephitis",-96.282151,29.67521
"927","Mephitis mephitis",-98.379948,32.239022
"928","Mephitis mephitis",-78.98098,35.90058
"929","Mephitis mephitis",-121.69416,38.149046
"930","Mephitis mephitis",-118.106135,34.162359
"931","Mephitis mephitis",-121.59567,36.385338
"932","Mephitis mephitis",-109.912816,46.089514
"933","Mephitis mephitis",-75.789568,39.009676
"934","Mephitis mephitis",-76.47994,42.484234
"935","Mephitis mephitis",-83.60662,41.618856
"936","Mephitis mephitis",-80.974305,27.719695
"937","Mephitis mephitis",-75.401901,40.200915
"938","Mephitis mephitis",-79.61715,36.205987
"939","Mephitis mephitis",-121.99198,36.998253
"940","Mephitis mephitis",-88.320672,42.620208
"941","Mephitis mephitis",-118.390603,37.359603
"942","Mephitis mephitis",-123.127578,38.4654
"943","Mephitis mephitis",-118.917207,36.421724
"944","Mephitis mephitis",-80.756888,37.043083
"945","Mephitis mephitis",-122.9458,45.527261
"946","Mephitis mephitis",-78.95216,42.93949
"947","Mephitis mephitis",-73.865664,40.69545
"948","Mephitis mephitis",-122.016997,37.161461
"949","Mephitis mephitis",-77.619602,39.345966
"950","Mephitis mephitis",-84.35615,42.696241
"951","Mephitis mephitis",-124.146947,40.702666
"952","Mephitis mephitis",-122.521659,48.779587
"953","Mephitis mephitis",-97.06678,33.125258
"954","Mephitis mephitis",-73.998383,40.583253
"955","Mephitis mephitis",-70.60208,41.445903
"956","Mephitis mephitis",-121.788353,37.24937
"957","Mephitis mephitis",-104.092956,45.539054
"958","Mephitis mephitis",-97.306594,37.647675
"959","Mephitis mephitis",-76.650658,41.110161
